SETTLEMENTDATE,DUID,avg_bid_band_price
2026-03-11,LIMOSF11,1772.5919999999999
2026-03-11,LIMOSF21,1799.6029999999998
2026-03-11,LI_WY_CA,2004.694
2026-03-11,LKBONNY1,1678.527
2026-03-11,LKBONNY2,1673.809
2026-03-11,LKBONNY3,1678.423
2026-03-11,LK_ECHO,1894.605
2026-03-11,LNGS1,2195.85
2026-03-11,LNGS2,2195.835
2026-03-11,LONSDALE,3551.8089999999997
2026-03-11,LOYYB1,1930.532
2026-03-11,LOYYB2,1930.532
2026-03-11,LVES1,1935.596
2026-03-11,LYA1,1967.843
2026-03-11,LYA2,1967.843
2026-03-11,LYA3,1967.843
2026-03-11,LYA4,1967.843
2026-03-11,MACARTH1,3214.437
2026-03-11,MACKNTSH,1871.309
2026-03-11,MANNSF2,2408.961
2026-03-11,MANNUMB1,1117.0490000000002
2026-03-11,MANSLR1,3680.165
2026-03-11,MAPS2PV1,2256.3349999999996
2026-03-11,MAPS3PV1,2252.98
2026-03-11,MARYRSF1,1843.187
2026-03-11,MBPS2PV1,2226.32
2026-03-11,MCINTYR1,1867.461
2026-03-11,MCKAY1,3499.4309999999996
2026-03-11,MEADOWBK,1995.717
2026-03-11,MERCER01,2461.4820000000004
2026-03-11,METZSF1,2263.9259999999995
2026-03-11,MEWF1,1844.107
2026-03-11,MIDDLSF1,1737.3970000000002
2026-03-11,MINTARO,4632.816
2026-03-11,MLB01,2084.073
2026-03-11,MOKOSF1,2281.011
2026-03-11,MOLNGSF1,2105.773
2026-03-11,MOORAWF1,2076.0060000000003
2026-03-11,MOREESF1,1696.839
2026-03-11,MORTLK11,3832.286
2026-03-11,MORTLK12,3832.1160000000004
2026-03-11,MOUSF1,2073.492
2026-03-11,MP1,5005.532
2026-03-11,MP2,5005.532
2026-03-11,MPP_1,3320.2419999999997
2026-03-11,MPP_2,3320.2419999999997
2026-03-11,MREHA1,1049.9585000000002
2026-03-11,MREHA2,1076.8375
2026-03-11,MREHA3,1015.1935
2026-03-11,MRTLSWF1,1835.6510000000003
2026-03-11,MSTUART1,6193.464
2026-03-11,MSTUART2,6193.464
2026-03-11,MSTUART3,6193.464
2026-03-11,MTGELWF1,1858.1560000000002
2026-03-11,MTMILLAR,2418.7799999999997
2026-03-11,MUCRKSF1,1849.3190000000006
2026-03-11,MURRAY,2065.942
2026-03-11,MUSSELR1,1755.4809999999998
2026-03-11,MUWAWF1,1804.241
2026-03-11,MUWAWF2,2757.4729999999995
2026-03-11,MWPS1PV1,2233.946
2026-03-11,MWPS2PV1,2208.4039999999995
2026-03-11,MWPS3PV1,2179.121
2026-03-11,MWPS4PV1,2165.911
2026-03-11,NBHWF1,3149.3859999999995
2026-03-11,NESBESS1,2266.4935
2026-03-11,NESBESS2,2266.4935
2026-03-11,NEVERSF1,1795.9589999999996
2026-03-11,NEWENSF1,1902.1950000000002
2026-03-11,NEWENSF2,1902.1950000000002
2026-03-11,NPS,3710.296
2026-03-11,NUMURSF1,1781.4270000000001
2026-03-11,NYNGAN1,2422.75
2026-03-11,OAKEY1,4398.584
2026-03-11,OAKEY1SF,1995.2100000000003
2026-03-11,OAKEY2,4398.584
2026-03-11,OAKEY2SF,1989.4740000000002
2026-03-11,OAKLAND1,3737.486
2026-03-11,ORABESS1,1890.8449999999998
2026-03-11,OSB-AG,6158.726000000001
2026-03-11,PAREPS1,1757.378
2026-03-11,PAREPW1,1757.378
2026-03-11,PARSF1,1792.711
2026-03-11,PIBESS1,2313.2245000000003
2026-03-11,POAT110,1985.7259999999999
2026-03-11,POAT220,2002.39
2026-03-11,POR01,4276.9710000000005
2026-03-11,POR03,4284.06
2026-03-11,PPCCGT,3915.4840000000004
2026-03-11,PTSTAN1,3547.1639999999998
2026-03-11,PUMP1,2076.0600000000004
2026-03-11,PUMP2,2075.61
2026-03-11,QBYNB1,2430.3145
2026-03-11,QPS1,6459.387
2026-03-11,QPS2,6459.387
2026-03-11,QPS3,6459.387
2026-03-11,QPS4,6459.387
2026-03-11,QPS5,6412.785999999998
2026-03-11,QPSFB1,1778.0280000000002
2026-03-11,QPSFB2,1627.6
2026-03-11,RANGEB1,3130.6175000000003
2026-03-11,REECE1,1871.884
2026-03-11,REECE2,1868.7740000000001
2026-03-11,RESS1,2788.5079999999994
2026-03-11,RIVNB2,1839.7605000000003
2026-03-11,ROMA_7,5795.445
2026-03-11,ROMA_8,5795.445
2026-03-11,RRSF1,2065.437
2026-03-11,RT_NSW1,1412.7
2026-03-11,RT_NSW2,1412.7
2026-03-11,RT_NSW3,1412.7
2026-03-11,RT_NSW4,1412.7
2026-03-11,RT_NSW5,1412.7
2026-03-11,RT_NSW6,1412.7
2026-03-11,RT_QLD1,1412.7
2026-03-11,RT_SA1,1412.7
2026-03-11,RT_SA2,1412.7
2026-03-11,RT_SA3,1412.7
2026-03-11,RT_SA4,1412.7
2026-03-11,RT_SA5,1412.7
2026-03-11,RT_SA6,1412.7
2026-03-11,RT_TAS1,1412.7
2026-03-11,RT_VIC1,1412.7
2026-03-11,RT_VIC10,1412.7
2026-03-11,RT_VIC11,1412.7
2026-03-11,RT_VIC12,1412.7
2026-03-11,RT_VIC2,1412.7
2026-03-11,RT_VIC3,1412.7
2026-03-11,RT_VIC4,1412.7
2026-03-11,RT_VIC5,1412.7
2026-03-11,RT_VIC6,1412.7
2026-03-11,RT_VIC7,1412.7
2026-03-11,RT_VIC8,1412.7
2026-03-11,RT_VIC9,1412.7
2026-03-11,RUGBYR1,1795.357
2026-03-11,RYANCWF1,1729.5099999999998
2026-03-11,RYEPARK1,2309.737
2026-03-11,SALTCRK1,2409.6540000000005
2026-03-11,SAPHWF1,2078.824
2026-03-11,SEBSF1,2321.861
2026-03-11,SHGEN,3704.514
2026-03-11,SHPUMP,2309.585
2026-03-11,SITHE01,2763.4710000000005
2026-03-11,SMCSF1,2911.8039999999996
2026-03-11,SMTHBES1,4831.33
2026-03-11,SNAPPER1,3158.9880000000003
2026-03-11,SNB01,1549.3325
2026-03-11,SNB02,2085.3599999999997
2026-03-11,SNOWNTH1,2122.3590000000004
2026-03-11,SNOWSTH1,2083.175
2026-03-11,SNOWTWN1,2360.1829999999995
2026-03-11,SNOWYP,-21.76400000000001
2026-03-11,SNUG1,4082.561
2026-03-11,SRSF1,2772.053
2026-03-11,STAN-1,2076.5589999999997
2026-03-11,STAN-2,2076.5589999999997
2026-03-11,STAN-3,2076.5589999999997
2026-03-11,STAN-4,2076.5589999999997
2026-03-11,STARHLWF,1952.9550000000004
2026-03-11,STOCKYD1,1882.5100000000002
2026-03-11,STUBSF1,2119.922
2026-03-11,STUBSF2,2119.922
2026-03-11,STWF1,2474.761
2026-03-11,SUNRSF1,2608.862
2026-03-11,SUNTPSF1,2444.107
2026-03-11,SWANBBF1,1764.4190000000003
2026-03-11,SWAN_E,3839.779
2026-03-11,TALWA1,5127.573999999999
2026-03-11,TALWB1,5208.279
2026-03-11,TARALGA1,2396.371
2026-03-11,TARBESS1,1996.7050000000004
2026-03-11,TARONG#1,1998.2509999999997
2026-03-11,TARONG#2,1998.2509999999997
2026-03-11,TARONG#3,1998.2509999999997
2026-03-11,TARONG#4,1998.2509999999997
2026-03-11,TARRALEA,1916.0030000000002
2026-03-11,TB2B1,1537.1290000000001
2026-03-11,TB2SF1,2355.824
2026-03-11,TBSF1,1943.4
2026-03-11,TEMPB1,2328.281
2026-03-11,TIB1,2753.8985000000002
2026-03-11,TNPS1,1999.4830000000002
2026-03-11,TORRB1,4690.1669999999995
2026-03-11,TORRB2,4690.1669999999995
2026-03-11,TORRB3,4690.1669999999995
2026-03-11,TORRB4,4690.1669999999995
2026-03-11,TREVALLN,2004.0720000000001
2026-03-11,TRGBESS1,1927.515
2026-03-11,TRIBUTE,1884.589
2026-03-11,TUMUT3,1924.137
2026-03-11,TUNGATIN,1843.0720000000001
2026-03-11,TVCC201,2034.268
2026-03-11,TVPP104,2031.361
2026-03-11,ULPBESS1,2445.15
2026-03-11,UPPTUMUT,1979.685
2026-03-11,URANQ11,3090.8829999999994
2026-03-11,URANQ12,3090.8829999999994
2026-03-11,URANQ13,3090.8829999999994
2026-03-11,URANQ14,3090.8829999999994
2026-03-11,VBB1,2762.7475
2026-03-11,VP5,3850.6399999999994
2026-03-11,VP6,3850.6399999999994
2026-03-11,VPGS1,2159.192
2026-03-11,VPGS2,2159.2039999999997
2026-03-11,VPGS3,2159.204
2026-03-11,VPGS4,2159.196
2026-03-11,VPGS5,2159.2
2026-03-11,VPGS6,2159.1940000000004
2026-03-11,W/HOE#1,3827.6649999999995
2026-03-11,W/HOE#2,3817.62
2026-03-11,WAGGNSF1,2293.82
2026-03-11,WALGRV1,4517.392
2026-03-11,WAMBOWF1,2068.62
2026-03-11,WANDB1,3278.5285000000003
2026-03-11,WANDSF1,1921.506
2026-03-11,WARWSF1,2193.999
2026-03-11,WARWSF2,2191.7929999999997
2026-03-11,WATERLWF,2122.9550000000004
2026-03-11,WDBESS1,3221.2349999999997
2026-03-11,WDBESS2,2866.853
2026-03-11,WDGPH1,1840.462
2026-03-11,WELLSF1,2049.4289999999996
2026-03-11,WELNSF1,2230.531
2026-03-11,WEMENSF1,3495.596
2026-03-11,WGWF1,3448.571
2026-03-11,WHITSF1,3519.7399999999993
2026-03-11,WINTSF1,2338.514
2026-03-11,WKIEWA1,3444.4519999999998
2026-03-11,WKIEWA2,3444.4519999999998
2026-03-11,WLWLSF1,2007.893
2026-03-11,WLWLSF2,2007.893
2026-03-11,WOLARSF1,2486.313
2026-03-11,WOODLWN1,3498.0440000000003
2026-03-11,WOOLGSF1,2194.246
2026-03-11,WPWF,2685.5389999999998
2026-03-11,WRSF1,1600.508
2026-03-11,WRWF1,2027.9600000000003
2026-03-11,WSTWYSF1,1881.163
2026-03-11,WTAHB1,2573.4764999999998
2026-03-11,WUNUSF1,2075.3630000000003
2026-03-11,WYASF1,1916.5240000000001
2026-03-11,YABULU,2978.5130000000004
2026-03-11,YABULU2,3018.82
2026-03-11,YARANSF1,2619.5209999999997
2026-03-11,YARWUN_1,1087.949
2026-03-11,YATSF1,2210.324
2026-03-11,YENDWF1,2364.117
2026-03-11,YWPS1,3671.196
2026-03-11,YWPS2,3642.7349999999997
2026-03-11,YWPS3,3642.7349999999997
2026-03-11,YWPS4,3642.7349999999997
